model_name,feature_selection,generalization_test,best_model,max_depth,min_samples_split,subsample,n_estimators,max_features,learning_rate,random_state,micro_precision_Strategy,micro_recall_Strategy,micro_f1_Strategy,micro_f2_Strategy,subset_accuracy_Strategy,hamming_loss_Strategy,precision_by_class_Strategy,recall_by_class_Strategy,f1_by_class_Strategy,multilabel_confusion_matrix_Strategy,micro_precision_FEP,micro_recall_FEP,micro_f1_FEP,micro_f2_FEP,subset_accuracy_FEP,hamming_loss_FEP,precision_by_class_FEP,recall_by_class_FEP,f1_by_class_FEP,multilabel_confusion_matrix_FEP
XGBoost,,False,No,,,0.8,100,,0.1,"[42, 8, 33]",0.4858502302784758,0.08231261624653641,0.13488620377601426,0.09741228929794324,0.7749475919345181,0.04376338982759758,"[0.01724941724941725, 0.009523809523809523, 0.0, 0.7241416468835824, 0.0, 0.0]","[0.007207207207207207, 0.004166666666666667, 0.0, 0.3275860049773094, 0.0, 0.0]","[0.009788359788359787, 0.005797101449275362, 0.0, 0.4190583508859318, 0.0, 0.0]","{0: array([4.03466667e+02, 3.73333333e+00, 3.25333333e+01, 2.66666667e-01]), 1: array([4.24600000e+02, 1.20000000e+00, 1.41333333e+01, 6.66666667e-02]), 2: array([424.53333333,   4.46666667,  11.        ,   0.        ]), 3: array([412.06666667,   3.73333333,  15.73333333,   8.46666667]), 4: array([4.19266667e+02, 1.33333333e-01, 2.06000000e+01, 0.00000000e+00]), 5: array([432.93333333,   0.46666667,   6.6       ,   0.        ])}",0.10018058859544,0.034797129810828435,0.05046067999708346,0.03969066012576564,0.7443153423334031,0.06283282045551236,"[0.08019670090258325, 0.04974280537878167, 0.0, 0.0, 0.13333333333333333]","[0.0453406432748538, 0.08611111111111111, 0.0, 0.0, 0.008130081300813007]","[0.05606289455786455, 0.06294807721431984, 0.0, 0.0, 0.01529245947850599]","{0: array([400.2       ,  11.2       ,  49.66666667,   1.53333333]), 1: array([425.2       ,   7.4       ,  27.93333333,   2.06666667]), 2: array([454.66666667,   1.93333333,   6.        ,   0.        ]), 3: array([439.26666667,   1.93333333,  21.4       ,   0.        ]), 4: array([4.41800000e+02, 1.00000000e+00, 1.94666667e+01, 3.33333333e-01])}"
XGBoost,,False,No,,,0.8,100,,0.3,"[42, 8, 33]",0.27722128585938155,0.090151599059119,0.13223196604249493,0.10308114345765915,0.7523759087345069,0.04805662783299072,"[0.06389251997095134, 0.02638888888888889, 0.03333333333333333, 0.6722774864931728, 0.0, 0.0]","[0.016803166803166802, 0.008333333333333333, 0.0027777777777777775, 0.3334704908617952, 0.0, 0.0]","[0.022572951739618406, 0.01118421052631579, 0.005128205128205128, 0.42654762236164717, 0.0, 0.0]","{0: array([402.06666667,   5.13333333,  32.33333333,   0.46666667]), 1: array([4.19800000e+02, 6.00000000e+00, 1.40666667e+01, 1.33333333e-01]), 2: array([4.22333333e+02, 6.66666667e+00, 1.09333333e+01, 6.66666667e-02]), 3: array([412.13333333,   3.66666667,  15.4       ,   8.8       ]), 4: array([417.8,   1.6,  20.6,   0. ]), 5: array([430.26666667,   3.13333333,   6.6       ,   0.        ])}",0.10788089300577579,0.045613141325618986,0.06078926455438032,0.050448726668454257,0.7309738778845646,0.0664520869135625,"[0.0983995079145297, 0.0918957918957919, 0.0, 0.024155844155844156, 0.10015873015873016]","[0.060969298245614034, 0.0852112676056338, 0.0, 0.009565217391304347, 0.02796747967479675]","[0.07171152953268214, 0.06658818266065894, 0.0, 0.012984548658172945, 0.04000745039042911]","{0: array([398.6       ,  12.8       ,  48.93333333,   2.26666667]), 1: array([425.        ,   7.6       ,  27.86666667,   2.13333333]), 2: array([453.46666667,   3.13333333,   6.        ,   0.        ]), 3: array([4.362e+02, 5.000e+00, 2.120e+01, 2.000e-01]), 4: array([437.86666667,   4.93333333,  19.        ,   0.8       ])}"
XGBoost,,False,No,,,0.8,100,0.5,0.01,"[42, 8, 33]",0.77,0.026792598908260565,0.05139657311163664,0.033136429066445774,0.7783375148924111,0.04099907649723469,"[0.0, 0.0, 0.0, 0.77, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.10857921466617118, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.185369936756833, 0.0, 0.0]","{0: array([407.2,   0. ,  32.8,   0. ]), 1: array([425.8,   0. ,  14.2,   0. ]), 2: array([429.,   0.,  11.,   0.]), 3: array([4.15666667e+02, 1.33333333e-01, 2.15333333e+01, 2.66666667e+00]), 4: array([419.4,   0. ,  20.6,   0. ]), 5: array([433.4,   0. ,   6.6,   0. ])}",0.0,0.0,0.0,0.0,0.7570114408950274,0.056143112558215726,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","{0: array([408.6,   2.8,  51.2,   0. ]), 1: array([4.32333333e+02, 2.66666667e-01, 3.00000000e+01, 0.00000000e+00]), 2: array([4.562e+02, 4.000e-01, 6.000e+00, 0.000e+00]), 3: array([441.2,   0. ,  21.4,   0. ]), 4: array([4.42733333e+02, 6.66666667e-02, 1.98000000e+01, 0.00000000e+00])}"
XGBoost,,False,No,,,0.8,100,0.5,0.1,"[42, 8, 33]",0.5148046996576409,0.08004216163572302,0.13375374154472383,0.09531224409065724,0.7728197948706766,0.04305493306512353,"[0.04015873015873016, 0.18333333333333332, 0.0, 0.7222047210812506, 0.0, 0.0]","[0.009009009009009009, 0.028342490842490842, 0.0, 0.3091105030235465, 0.0, 0.0]","[0.01455063455063455, 0.04552941176470589, 0.0, 0.39883696144484426, 0.0, 0.0]","{0: array([4.05266667e+02, 1.93333333e+00, 3.24666667e+01, 3.33333333e-01]), 1: array([4.242e+02, 1.600e+00, 1.380e+01, 4.000e-01]), 2: array([426.73333333,   2.26666667,  11.        ,   0.        ]), 3: array([411.4       ,   4.4       ,  16.46666667,   7.73333333]), 4: array([418.93333333,   0.46666667,  20.6       ,   0.        ]), 5: array([432.73333333,   0.66666667,   6.6       ,   0.        ])}",0.08998336637557823,0.028395792563600784,0.041064679312293025,0.03228288691069092,0.7427899828272345,0.0627567331930348,"[0.10027959331880901, 0.026297012679991405, 0.0, 0.0, 0.13333333333333333]","[0.04573684210526316, 0.041666666666666664, 0.0, 0.0, 0.008130081300813007]","[0.05773369417408465, 0.031917561247929424, 0.0, 0.0, 0.01529245947850599]","{0: array([401.06666667,  10.33333333,  49.53333333,   1.66666667]), 1: array([425.26666667,   7.33333333,  29.        ,   1.        ]), 2: array([454.8,   1.8,   6. ,   0. ]), 3: array([439.33333333,   1.86666667,  21.4       ,   0.        ]), 4: array([4.41933333e+02, 8.66666667e-01, 1.94666667e+01, 3.33333333e-01])}"
XGBoost,,False,No,,,0.8,100,0.5,0.3,"[42, 8, 33]",0.3374463197158013,0.0970614385788526,0.14478394835583744,0.11161523889082645,0.7575105404594809,0.04631984993929476,"[0.026984126984126985, 0.12698412698412698, 0.08888888888888888, 0.7125303675122516, 0.06666666666666667, 0.0]","[0.010810810810810811, 0.032280219780219783, 0.04523809523809524, 0.3600268008963662, 0.0013888888888888887, 0.0]","[0.014986917844060699, 0.03955728632916581, 0.051666666666666666, 0.4505707212513833, 0.0027210884353741495, 0.0]","{0: array([4.03266667e+02, 3.93333333e+00, 3.24000000e+01, 4.00000000e-01]), 1: array([420.53333333,   5.26666667,  13.73333333,   0.46666667]), 2: array([4.24400000e+02, 4.60000000e+00, 1.07333333e+01, 2.66666667e-01]), 3: array([411.06666667,   4.73333333,  15.06666667,   9.13333333]), 4: array([4.18400000e+02, 1.00000000e+00, 2.05333333e+01, 6.66666667e-02]), 5: array([430.86666667,   2.53333333,   6.6       ,   0.        ])}",0.12872760748916995,0.04636397799143481,0.06410152151908907,0.05189660161856658,0.7331233505050198,0.06548374396479369,"[0.09879153857414728, 0.05032539682539682, 0.0, 0.02222222222222222, 0.2641414141414141]","[0.0595204678362573, 0.0861111111111111, 0.0, 0.0031746031746031746, 0.05288617886178861]","[0.07064704152553367, 0.0625048125048125, 0.0, 0.005555555555555555, 0.08634683718670282]","{0: array([398.93333333,  12.46666667,  49.06666667,   2.13333333]), 1: array([425.06666667,   7.53333333,  27.93333333,   2.06666667]), 2: array([453.66666667,   2.93333333,   6.        ,   0.        ]), 3: array([4.36600000e+02, 4.60000000e+00, 2.13333333e+01, 6.66666667e-02]), 4: array([439.13333333,   3.66666667,  18.46666667,   1.33333333])}"
XGBoost,,False,No,,,0.8,100,sqrt,0.01,"[42, 8, 33]",0.5777777777777777,0.01260655239663266,0.024533185968306774,0.01564929283199341,0.7765788842256639,0.04155389275112238,"[0.0, 0.0, 0.0, 0.5777777777777777, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.04384491514926297, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.08042290416170957, 0.0, 0.0]","{0: array([407.2,   0. ,  32.8,   0. ]), 1: array([425.8,   0. ,  14.2,   0. ]), 2: array([429.,   0.,  11.,   0.]), 3: array([4.15733333e+02, 6.66666667e-02, 2.29333333e+01, 1.26666667e+00]), 4: array([419.4,   0. ,  20.6,   0. ]), 5: array([433.4,   0. ,   6.6,   0. ])}",0.0,0.0,0.0,0.0,0.757442475377786,0.055401435507719685,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","{0: array([409.6,   1.8,  51.2,   0. ]), 1: array([432.6,   0. ,  30. ,   0. ]), 2: array([456.6,   0. ,   6. ,   0. ]), 3: array([441.2,   0. ,  21.4,   0. ]), 4: array([442.8,   0. ,  19.8,   0. ])}"
XGBoost,,False,No,,,0.8,100,sqrt,0.1,"[42, 8, 33]",0.5852384496595022,0.0773920273813661,0.13510438170079503,0.09332095074917855,0.7797286755221998,0.04100987691687485,"[0.0, 0.0, 0.0, 0.7052538137244019, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.33138069659808783, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.42914537050205614, 0.0, 0.0]","{0: array([406.4,   0.8,  32.8,   0. ]), 1: array([424.86666667,   0.93333333,  14.2       ,   0.        ]), 2: array([4.288e+02, 2.000e-01, 1.100e+01, 0.000e+00]), 3: array([412.13333333,   3.66666667,  15.93333333,   8.26666667]), 4: array([4.192e+02, 2.000e-01, 2.060e+01, 0.000e+00]), 5: array([433.4,   0. ,   6.6,   0. ])}",0.10234717810569206,0.02718313763861709,0.042498024402051714,0.03174890798536958,0.7517011587919614,0.060546146691139086,"[0.09940476190476191, 0.030762345679012346, 0.0, 0.0, 0.0]","[0.049694444444444444, 0.036111111111111115, 0.0, 0.0, 0.0]","[0.06562353090263329, 0.03313992263572096, 0.0, 0.0, 0.0]","{0: array([402.06666667,   9.33333333,  49.53333333,   1.66666667]), 1: array([427.33333333,   5.26666667,  29.13333333,   0.86666667]), 2: array([455.86666667,   0.73333333,   6.        ,   0.        ]), 3: array([439.93333333,   1.26666667,  21.4       ,   0.        ]), 4: array([4.42733333e+02, 6.66666667e-02, 1.98000000e+01, 0.00000000e+00])}"
XGBoost,,False,No,,,0.8,100,sqrt,0.3,"[42, 8, 33]",0.5069222193928077,0.08736615492083627,0.14159420931951452,0.10282951007646218,0.7746809337917571,0.042333567905274934,"[0.03333333333333333, 0.03333333333333333, 0.0, 0.7012458012690211, 0.15, 0.0]","[0.0010416666666666667, 0.005128205128205128, 0.0, 0.3334351316960013, 0.01728632478632479, 0.0]","[0.00202020202020202, 0.008888888888888889, 0.0, 0.4325033933305369, 0.022474174855127236, 0.0]","{0: array([4.04533333e+02, 2.66666667e+00, 3.27333333e+01, 6.66666667e-02]), 1: array([4.24133333e+02, 1.66666667e+00, 1.41333333e+01, 6.66666667e-02]), 2: array([427.53333333,   1.46666667,  11.        ,   0.        ]), 3: array([411.8       ,   4.        ,  15.33333333,   8.86666667]), 4: array([4.18400000e+02, 1.00000000e+00, 2.03333333e+01, 2.66666667e-01]), 5: array([4.33333333e+02, 6.66666667e-02, 6.60000000e+00, 0.00000000e+00])}",0.13422282534185195,0.04403908222014238,0.06251224570787774,0.049760984358218165,0.7445283483802094,0.06285648984815219,"[0.1125925925925926, 0.08488000195317266, 0.0, 0.0, 0.10476190476190476]","[0.07426608187134504, 0.062037037037037036, 0.0, 0.0, 0.014634146341463415]","[0.08487551127704467, 0.0542346842057546, 0.0, 0.0, 0.025603864734299518]","{0: array([399.8,  11.6,  48.6,   2.6]), 1: array([426.        ,   6.6       ,  28.46666667,   1.53333333]), 2: array([453.8,   2.8,   6. ,   0. ]), 3: array([438.6,   2.6,  21.4,   0. ]), 4: array([442. ,   0.8,  19.2,   0.6])}"
XGBoost,,False,No,5,,0.8,300,,0.01,"[42, 8, 33]",0.5808973627229205,0.06682674367997192,0.11800918464161618,0.0808234839800697,0.7826388344553352,0.041836582089646766,"[0.0, 0.0, 0.0, 0.8678095238095238, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.3098976385932907, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.4167401839721129, 0.0, 0.0]","{0: array([407.2,   0. ,  32.8,   0. ]), 1: array([425.26666667,   0.53333333,  14.2       ,   0.        ]), 2: array([426.26666667,   2.73333333,  11.        ,   0.        ]), 3: array([413.66666667,   2.13333333,  17.        ,   7.2       ]), 4: array([4.19333333e+02, 6.66666667e-02, 2.06000000e+01, 0.00000000e+00]), 5: array([432.2,   1.2,   6.6,   0. ])}",0.11801920130093503,0.0249486301369863,0.04112777312667743,0.029605340663312944,0.7581286400834462,0.0580787272137286,"[0.13095238095238096, 0.058374625004213435, 0.0, 0.0, 0.0]","[0.03125, 0.075, 0.0, 0.0, 0.0]","[0.05042735042735043, 0.06560380367728928, 0.0, 0.0, 0.0]","{0: array([407.26666667,   4.13333333,  50.2       ,   1.        ]), 1: array([427.86666667,   4.73333333,  28.2       ,   1.8       ]), 2: array([456. ,   0.6,   6. ,   0. ]), 3: array([440.66666667,   0.53333333,  21.4       ,   0.        ]), 4: array([441.93333333,   0.86666667,  19.8       ,   0.        ])}"
XGBoost,,False,No,5,,0.8,300,,0.1,"[42, 8, 33]",0.5600241460428564,0.08594752022651576,0.14641358360002796,0.10294549657304257,0.7832796007289963,0.04086358196317198,"[0.10444444444444444, 0.0, 0.06666666666666667, 0.6716640284031589, 0.0, 0.0]","[0.010810810810810811, 0.0, 0.016666666666666666, 0.31733927907840953, 0.0, 0.0]","[0.019519938056523422, 0.0, 0.02666666666666667, 0.41578079401183954, 0.0, 0.0]","{0: array([4.06733333e+02, 4.66666667e-01, 3.24000000e+01, 4.00000000e-01]), 1: array([425. ,   0.8,  14.2,   0. ]), 2: array([4.28400000e+02, 6.00000000e-01, 1.09333333e+01, 6.66666667e-02]), 3: array([413.4       ,   2.4       ,  15.53333333,   8.66666667]), 4: array([4.192e+02, 2.000e-01, 2.060e+01, 0.000e+00]), 5: array([432.2,   1.2,   6.6,   0. ])}",0.11069422536033464,0.03305218525766471,0.049140758109830276,0.03794158562094336,0.7485695606143362,0.0603288747955805,"[0.08307692307692308, 0.06972027972027971, 0.0, 0.0, 0.12666666666666665]","[0.04791666666666667, 0.06666666666666667, 0.0, 0.0, 0.01940379403794038]","[0.059644365851262406, 0.06793675889328063, 0.0, 0.0, 0.030543024227234754]","{0: array([401.86666667,   9.53333333,  49.66666667,   1.53333333]), 1: array([428.86666667,   3.73333333,  28.4       ,   1.6       ]), 2: array([455.73333333,   0.86666667,   6.        ,   0.        ]), 3: array([439.73333333,   1.46666667,  21.4       ,   0.        ]), 4: array([4.41400000e+02, 1.40000000e+00, 1.94666667e+01, 3.33333333e-01])}"
XGBoost,,False,No,5,,0.8,300,,0.3,"[42, 8, 33]",0.3949892496180469,0.08268944259338964,0.133663459592883,0.09744604217883829,0.7749668601215,0.04366104473703695,"[0.0220211161387632, 0.03333333333333333, 0.05555555555555555, 0.8026861705122574, 0.0, 0.0]","[0.009009009009009009, 0.004166666666666667, 0.012301587301587301, 0.31412542369064106, 0.0, 0.0]","[0.012740740740740742, 0.007407407407407407, 0.018461538461538463, 0.4174862253625945, 0.0, 0.0]","{0: array([4.04266667e+02, 2.93333333e+00, 3.24666667e+01, 3.33333333e-01]), 1: array([4.24200000e+02, 1.60000000e+00, 1.41333333e+01, 6.66666667e-02]), 2: array([4.25000000e+02, 4.00000000e+00, 1.08666667e+01, 1.33333333e-01]), 3: array([413.2       ,   2.6       ,  15.86666667,   8.33333333]), 4: array([4.19133333e+02, 2.66666667e-01, 2.06000000e+01, 0.00000000e+00]), 5: array([431.33333333,   2.06666667,   6.6       ,   0.        ])}",0.13229946990551442,0.047147976403187845,0.06553581087085454,0.052921779967332536,0.742933372822822,0.06263074036946652,"[0.07894897248345525, 0.1287001287001287, 0.05, 0.0, 0.20814814814814814]","[0.06547222222222222, 0.07871674491392801, 0.019047619047619046, 0.0, 0.03967479674796748]","[0.0702952420985208, 0.07062024193171736, 0.026936026936026935, 0.0, 0.061555570189946826]","{0: array([400.13333333,  11.26666667,  49.06666667,   2.13333333]), 1: array([427.06666667,   5.53333333,  28.06666667,   1.93333333]), 2: array([4.54333333e+02, 2.26666667e+00, 5.86666667e+00, 1.33333333e-01]), 3: array([438.46666667,   2.73333333,  21.4       ,   0.        ]), 4: array([440.53333333,   2.26666667,  18.86666667,   0.93333333])}"
XGBoost,,False,No,5,,0.8,300,0.5,0.01,"[42, 8, 33]",0.7330892963245905,0.06678954157515152,0.12144711917616803,0.0814473055368017,0.7834021125855523,0.04001619880517445,"[0.0, 0.0, 0.0, 0.7724376114081996, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.2705455896760245, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.3889490651192779, 0.0, 0.0]","{0: array([407.2,   0. ,  32.8,   0. ]), 1: array([4.256e+02, 2.000e-01, 1.420e+01, 0.000e+00]), 2: array([4.28733333e+02, 2.66666667e-01, 1.10000000e+01, 0.00000000e+00]), 3: array([414.6       ,   1.2       ,  17.26666667,   6.93333333]), 4: array([419.4,   0. ,  20.6,   0. ]), 5: array([433.4,   0. ,   6.6,   0. ])}",0.10567661307699258,0.019868721461187216,0.03331998236946561,0.023691811691725174,0.7579322819085681,0.05789800950229715,"[0.11006493506493506, 0.0447008547008547, 0.0, 0.0, 0.0]","[0.029166666666666667, 0.047222222222222214, 0.0, 0.0, 0.0]","[0.04584575631087259, 0.045571268237934906, 0.0, 0.0, 0.0]","{0: array([407.        ,   4.4       ,  50.26666667,   0.93333333]), 1: array([428.46666667,   4.13333333,  28.86666667,   1.13333333]), 2: array([456. ,   0.6,   6. ,   0. ]), 3: array([4.41e+02, 2.00e-01, 2.14e+01, 0.00e+00]), 4: array([442.33333333,   0.46666667,  19.8       ,   0.        ])}"
XGBoost,,False,No,5,,0.8,300,0.5,0.1,"[42, 8, 33]",0.5838308864624654,0.07807279569576338,0.13748187082873198,0.09438267173488457,0.7840704331672533,0.04017112802281593,"[0.06666666666666667, 0.0, 0.0, 0.6792394968865557, 0.0, 0.0]","[0.0018018018018018018, 0.0, 0.0, 0.3015780998389694, 0.0, 0.0]","[0.003508771929824561, 0.0, 0.0, 0.40775565152733395, 0.0, 0.0]","{0: array([4.07200000e+02, 0.00000000e+00, 3.27333333e+01, 6.66666667e-02]), 1: array([4.254e+02, 4.000e-01, 1.420e+01, 0.000e+00]), 2: array([4.288e+02, 2.000e-01, 1.100e+01, 0.000e+00]), 3: array([413.86666667,   1.93333333,  16.06666667,   8.13333333]), 4: array([4.192e+02, 2.000e-01, 2.060e+01, 0.000e+00]), 5: array([4.33e+02, 4.00e-01, 6.60e+00, 0.00e+00])}",0.11065504543765413,0.029078462236592075,0.04487671376787303,0.033810846602010905,0.7535900306332697,0.059219075199959635,"[0.12254273504273504, 0.04587301587301587, 0.0, 0.06666666666666667, 0.0]","[0.052083333333333336, 0.03888888888888889, 0.0, 0.0031746031746031746, 0.0]","[0.07287878787878789, 0.04208754208754208, 0.0, 0.006060606060606061, 0.0]","{0: array([404.06666667,   7.33333333,  49.53333333,   1.66666667]), 1: array([429.06666667,   3.53333333,  29.06666667,   0.93333333]), 2: array([455.86666667,   0.73333333,   6.        ,   0.        ]), 3: array([4.40000000e+02, 1.20000000e+00, 2.13333333e+01, 6.66666667e-02]), 4: array([441.93333333,   0.86666667,  19.8       ,   0.        ])}"
XGBoost,,False,No,5,,0.8,300,0.5,0.3,"[42, 8, 33]",0.4925699566287802,0.0728875041188848,0.1257758160322313,0.08760238752525827,0.7760939479091991,0.04189792908758956,"[0.0, 0.06666666666666667, 0.0, 0.6704158321549625, 0.0, 0.03333333333333333]","[0.0, 0.009523809523809523, 0.0, 0.2838498699368264, 0.0, 0.0033333333333333335]","[0.0, 0.016666666666666666, 0.0, 0.3827857989111024, 0.0, 0.006060606060606061]","{0: array([4.07133333e+02, 6.66666667e-02, 3.28000000e+01, 0.00000000e+00]), 1: array([4.23800000e+02, 2.00000000e+00, 1.40666667e+01, 1.33333333e-01]), 2: array([427.8,   1.2,  11. ,   0. ]), 3: array([413.53333333,   2.26666667,  16.66666667,   7.53333333]), 4: array([4.192e+02, 2.000e-01, 2.060e+01, 0.000e+00]), 5: array([4.31866667e+02, 1.53333333e+00, 6.53333333e+00, 6.66666667e-02])}",0.124954200388983,0.03475277234181343,0.05144292684716819,0.03981662370221969,0.7462724335898996,0.060684641467228274,"[0.10135286888719384, 0.05202898550724638, 0.0, 0.0, 0.2246031746031746]","[0.058027777777777775, 0.027777777777777776, 0.0, 0.0, 0.038048780487804884]","[0.07283470377398273, 0.03530802391878737, 0.0, 0.0, 0.061524012050327835]","{0: array([401.73333333,   9.66666667,  49.26666667,   1.93333333]), 1: array([429.53333333,   3.06666667,  29.33333333,   0.66666667]), 2: array([453.86666667,   2.73333333,   6.        ,   0.        ]), 3: array([439.86666667,   1.33333333,  21.4       ,   0.        ]), 4: array([441.46666667,   1.33333333,  18.93333333,   0.86666667])}"
XGBoost,,False,No,5,,0.8,300,sqrt,0.01,"[42, 8, 33]",0.7039610389610389,0.04464244063544331,0.08357570107168934,0.05486282641085186,0.7803366035613774,0.040653551428505505,"[0.0, 0.0, 0.0, 0.7242207792207793, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.17988603988603988, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.2777263221318291, 0.0, 0.0]","{0: array([407.2,   0. ,  32.8,   0. ]), 1: array([4.25533333e+02, 2.66666667e-01, 1.42000000e+01, 0.00000000e+00]), 2: array([429.,   0.,  11.,   0.]), 3: array([414.93333333,   0.86666667,  19.46666667,   4.73333333]), 4: array([419.4,   0. ,  20.6,   0. ]), 5: array([433.4,   0. ,   6.6,   0. ])}",0.15777777777777777,0.014372146118721459,0.026166979233435392,0.017531844388894453,0.7592832955731162,0.05641071564825799,"[0.13444444444444445, 0.0419047619047619, 0.0, 0.0, 0.0]","[0.027083333333333334, 0.016666666666666666, 0.0, 0.0, 0.0]","[0.044845898530109056, 0.02315963606286187, 0.0, 0.0, 0.0]","{0: array([407.26666667,   4.13333333,  50.33333333,   0.86666667]), 1: array([4.312e+02, 1.400e+00, 2.960e+01, 4.000e-01]), 2: array([456.6,   0. ,   6. ,   0. ]), 3: array([441.2,   0. ,  21.4,   0. ]), 4: array([442.8,   0. ,  19.8,   0. ])}"
XGBoost,,False,No,5,,0.8,300,sqrt,0.1,"[42, 8, 33]",0.6861929444824182,0.07836376287497916,0.13983304730752016,0.09507082464651484,0.7853295112145778,0.03958340111870142,"[0.0, 0.0, 0.0, 0.7093359799242153, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.30715471324166976, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.42141640494198607, 0.0, 0.0]","{0: array([407.2,   0. ,  32.8,   0. ]), 1: array([425.33333333,   0.46666667,  14.2       ,   0.        ]), 2: array([429.,   0.,  11.,   0.]), 3: array([414.46666667,   1.33333333,  15.93333333,   8.26666667]), 4: array([419.4,   0. ,  20.6,   0. ]), 5: array([433.4,   0. ,   6.6,   0. ])}",0.12279645191409896,0.023264840182648402,0.03870637702229015,0.027671216167910438,0.7572918003730018,0.058631757368729276,"[0.11330891330891332, 0.04125730994152047, 0.0, 0.0, 0.0]","[0.041666666666666664, 0.03333333333333333, 0.0, 0.0, 0.0]","[0.06047837869683045, 0.03654839992049295, 0.0, 0.0, 0.0]","{0: array([403.66666667,   7.73333333,  49.86666667,   1.33333333]), 1: array([429.13333333,   3.46666667,  29.2       ,   0.8       ]), 2: array([4.562e+02, 4.000e-01, 6.000e+00, 0.000e+00]), 3: array([4.41066667e+02, 1.33333333e-01, 2.14000000e+01, 0.00000000e+00]), 4: array([4.42666667e+02, 1.33333333e-01, 1.98000000e+01, 0.00000000e+00])}"
XGBoost,,False,No,5,,0.8,300,sqrt,0.3,"[42, 8, 33]",0.5915783144730512,0.08651760601338704,0.1479871554023903,0.1036456374819951,0.7851943404333587,0.0403614199215698,"[0.016666666666666666, 0.0, 0.0, 0.6916836586186432, 0.0, 0.0]","[0.0036036036036036037, 0.0, 0.0, 0.3243131425740121, 0.0, 0.0]","[0.0059259259259259265, 0.0, 0.0, 0.4286952165488201, 0.0, 0.0]","{0: array([4.06800000e+02, 4.00000000e-01, 3.26666667e+01, 1.33333333e-01]), 1: array([4.254e+02, 4.000e-01, 1.420e+01, 0.000e+00]), 2: array([427.73333333,   1.26666667,  11.        ,   0.        ]), 3: array([413.73333333,   2.06666667,  15.2       ,   9.        ]), 4: array([4.19133333e+02, 2.66666667e-01, 2.06000000e+01, 0.00000000e+00]), 5: array([4.33133333e+02, 2.66666667e-01, 6.60000000e+00, 0.00000000e+00])}",0.15413009648303763,0.024175494200062396,0.040235167409394416,0.02874604005780631,0.754765519402888,0.05842989638715841,"[0.11208791208791209, 0.07777777777777777, 0.0, 0.06666666666666667, 0.06666666666666667]","[0.04375, 0.027777777777777776, 0.0, 0.0031746031746031746, 0.0044444444444444444]","[0.06270071313549574, 0.03953728264073091, 0.0, 0.006060606060606061, 0.008333333333333333]","{0: array([403.6,   7.8,  49.8,   1.4]), 1: array([431.06666667,   1.53333333,  29.33333333,   0.66666667]), 2: array([455.4,   1.2,   6. ,   0. ]), 3: array([4.41133333e+02, 6.66666667e-02, 2.13333333e+01, 6.66666667e-02]), 4: array([4.42066667e+02, 7.33333333e-01, 1.97333333e+01, 6.66666667e-02])}"
XGBoost,,False,No,,,0.8,300,,0.01,"[42, 8, 33]",0.5845684624017958,0.0708727746173554,0.12342083213637912,0.08538044756643798,0.7787914665384292,0.04132907971873036,"[0.0, 0.0, 0.0, 0.8370516890516891, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.30074096595835725, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.39956238665679045, 0.0, 0.0]","{0: array([405.33333333,   1.86666667,  32.8       ,   0.        ]), 1: array([425. ,   0.8,  14.2,   0. ]), 2: array([428.53333333,   0.46666667,  11.        ,   0.        ]), 3: array([412.93333333,   2.86666667,  16.53333333,   7.66666667]), 4: array([419.4,   0. ,  20.6,   0. ]), 5: array([433.4,   0. ,   6.6,   0. ])}",0.14680439259782627,0.03168226552085992,0.05141617995308137,0.037416964624999056,0.7569222945432788,0.05947622757265522,"[0.11037037037037037, 0.19384615384615383, 0.0, 0.0, 0.0]","[0.03333333333333333, 0.10469483568075116, 0.0, 0.0, 0.0]","[0.05118079752226093, 0.08445519883876049, 0.0, 0.0, 0.0]","{0: array([404.8       ,   6.6       ,  50.13333333,   1.06666667]), 1: array([425.86666667,   6.73333333,  27.26666667,   2.73333333]), 2: array([456. ,   0.6,   6. ,   0. ]), 3: array([440.6,   0.6,  21.4,   0. ]), 4: array([442.2,   0.6,  19.8,   0. ])}"
